date,year,month,station,pollutant,daily_avg,daily_min,daily_max,daily_median,daily_std,records_count
2024-06-28,2024,6,La Boca,CO,0.23,0.11,0.66,0.165,0.1509,24
2024-06-28,2024,6,La Boca,NO2,24.25,13.0,35.0,23.5,6.3056,24
2024-06-28,2024,6,La Boca,PM10,22.4583,15.0,29.0,22.5,4.549,24
2024-06-29,2024,6,Centenario,CO,0.2479,0.15,0.45,0.235,0.0772,24
2024-06-29,2024,6,Centenario,PM10,15.4167,14.0,17.0,15.0,0.7173,24
2024-06-29,2024,6,Córdoba,CO,0.3575,0.22,0.57,0.37,0.098,24
2024-06-29,2024,6,Córdoba,NO2,21.5,13.0,31.0,21.0,5.2915,24
2024-06-29,2024,6,Córdoba,PM10,20.4444,20.0,22.0,20.0,0.7265,9
2024-06-29,2024,6,La Boca,CO,0.2158,0.13,0.43,0.195,0.0824,24
2024-06-29,2024,6,La Boca,NO2,27.125,18.0,42.0,25.5,8.179,24
2024-06-29,2024,6,La Boca,PM10,12.625,10.0,14.0,13.0,1.0135,24
2024-06-30,2024,6,Centenario,CO,0.5017,0.36,0.6,0.53,0.0857,24
2024-06-30,2024,6,Centenario,PM10,24.9583,18.0,28.0,26.0,2.9263,24
2024-06-30,2024,6,Córdoba,CO,0.5021,0.3,0.65,0.52,0.12,24
2024-06-30,2024,6,Córdoba,NO2,23.0833,12.0,35.0,24.5,7.0212,24
2024-06-30,2024,6,La Boca,CO,0.5054,0.4,0.6,0.5,0.0571,24
2024-06-30,2024,6,La Boca,NO2,43.8333,38.0,50.0,43.0,3.8523,24
2024-06-30,2024,6,La Boca,PM10,16.0417,13.0,18.0,16.0,1.3667,24
2024-07-01,2024,7,Centenario,CO,0.6338,0.23,1.44,0.52,0.3884,24
2024-07-01,2024,7,Centenario,PM10,35.0,22.0,53.0,30.5,11.6395,24
2024-07-01,2024,7,Córdoba,CO,0.5708,0.24,0.87,0.575,0.2394,24
2024-07-01,2024,7,Córdoba,NO2,27.8261,12.0,40.0,31.0,9.4419,23
2024-07-01,2024,7,La Boca,CO,0.6367,0.28,1.14,0.53,0.3082,24
2024-07-01,2024,7,La Boca,NO2,47.0417,28.0,62.0,47.5,10.8487,24
2024-07-01,2024,7,La Boca,PM10,30.5417,16.0,54.0,25.5,14.7765,24
2024-07-02,2024,7,Centenario,CO,0.7238,0.4,1.44,0.645,0.2679,24
2024-07-02,2024,7,Centenario,PM10,46.7917,35.0,55.0,50.0,7.9234,24
2024-07-02,2024,7,Córdoba,CO,0.7038,0.46,0.99,0.7,0.1508,24
2024-07-02,2024,7,Córdoba,NO2,29.0,12.0,44.0,29.0,8.5465,24
2024-07-02,2024,7,Córdoba,PM10,42.65,32.0,58.0,41.5,8.9341,20
2024-07-02,2024,7,La Boca,CO,0.7217,0.45,1.04,0.73,0.1619,24
2024-07-02,2024,7,La Boca,NO2,48.5,38.0,57.0,48.5,4.764,24
2024-07-02,2024,7,La Boca,PM10,48.0417,36.0,56.0,52.0,7.8379,24
2024-07-03,2024,7,Centenario,CO,0.4592,0.22,0.92,0.385,0.1937,24
2024-07-03,2024,7,Centenario,PM10,35.375,28.0,40.0,36.0,3.5116,24
2024-07-03,2024,7,Córdoba,CO,0.7429,0.35,1.07,0.785,0.24,24
2024-07-03,2024,7,Córdoba,NO2,28.2917,14.0,39.0,30.5,7.1108,24
2024-07-03,2024,7,Córdoba,PM10,38.7083,34.0,40.0,39.5,1.7565,24
2024-07-03,2024,7,La Boca,CO,0.3808,0.17,0.92,0.305,0.2039,24
2024-07-03,2024,7,La Boca,NO2,30.7826,16.0,51.0,26.0,11.245,23
2024-07-03,2024,7,La Boca,PM10,38.1667,33.0,40.0,39.0,2.3896,24
2024-07-04,2024,7,Centenario,CO,0.7446,0.43,1.15,0.675,0.2351,24
2024-07-04,2024,7,Centenario,PM10,36.9167,27.0,41.0,39.0,4.8267,24
2024-07-04,2024,7,Córdoba,CO,0.9508,0.8,1.1,0.95,0.087,24
2024-07-04,2024,7,Córdoba,NO2,35.0,28.0,48.0,35.0,5.0734,24
2024-07-04,2024,7,Córdoba,PM10,35.75,31.0,38.0,37.0,2.2116,24
2024-07-04,2024,7,La Boca,CO,0.8688,0.39,1.49,0.8,0.38,24
2024-07-04,2024,7,La Boca,NO2,44.75,24.0,63.0,45.0,8.5172,24
2024-07-04,2024,7,La Boca,PM10,43.4167,34.0,49.0,45.0,4.6337,24
2024-07-05,2024,7,Centenario,CO,0.5521,0.39,0.74,0.55,0.0881,24
2024-07-05,2024,7,Centenario,PM10,33.5417,30.0,40.0,33.0,2.7816,24
2024-07-05,2024,7,Córdoba,CO,0.6454,0.38,0.81,0.665,0.1347,24
2024-07-05,2024,7,Córdoba,NO2,32.5417,24.0,46.0,31.5,6.5672,24
2024-07-05,2024,7,Córdoba,PM10,32.9167,31.0,38.0,32.0,2.4657,24
2024-07-05,2024,7,La Boca,CO,0.4417,0.33,0.55,0.445,0.0676,24
2024-07-05,2024,7,La Boca,NO2,43.5,30.0,54.0,45.5,6.7179,24
2024-07-05,2024,7,La Boca,PM10,36.9583,31.0,45.0,37.0,3.7239,24
2024-07-06,2024,7,Centenario,CO,0.6188,0.45,0.81,0.595,0.114,24
2024-07-06,2024,7,Centenario,PM10,37.6667,34.0,41.0,38.0,2.1803,24
2024-07-06,2024,7,Córdoba,CO,0.8142,0.62,1.18,0.77,0.1471,24
2024-07-06,2024,7,Córdoba,NO2,34.4583,19.0,45.0,35.0,7.223,24
2024-07-06,2024,7,Córdoba,PM10,37.125,32.0,43.0,38.0,2.8332,24
2024-07-06,2024,7,La Boca,CO,0.6033,0.47,0.79,0.555,0.118,24
2024-07-06,2024,7,La Boca,NO2,47.75,41.0,57.0,47.0,5.6971,24
2024-07-06,2024,7,La Boca,PM10,38.25,35.0,42.0,38.0,2.1315,24
2024-07-07,2024,7,Centenario,CO,0.3383,0.18,0.69,0.285,0.153,24
2024-07-07,2024,7,Centenario,PM10,30.375,19.0,41.0,28.5,7.3828,24
2024-07-07,2024,7,Córdoba,CO,0.6658,0.42,1.18,0.605,0.2324,24
2024-07-07,2024,7,Córdoba,NO2,25.1667,18.0,36.0,23.5,5.5141,24
2024-07-07,2024,7,Córdoba,PM10,34.5417,21.0,43.0,33.5,6.3996,24
2024-07-07,2024,7,La Boca,CO,0.3479,0.24,0.71,0.275,0.1529,24
2024-07-07,2024,7,La Boca,NO2,27.7917,16.0,47.0,25.5,8.9247,24
2024-07-07,2024,7,La Boca,PM10,26.2917,14.0,38.0,24.5,7.214,24
2024-07-08,2024,7,Centenario,CO,0.4033,0.25,0.56,0.41,0.0875,24
2024-07-08,2024,7,Centenario,PM10,21.3333,18.0,25.0,23.0,2.6811,24
2024-07-08,2024,7,Córdoba,CO,0.8446,0.55,1.04,0.89,0.1656,24
2024-07-08,2024,7,Córdoba,NO2,34.625,21.0,46.0,35.0,6.7619,24
2024-07-08,2024,7,Córdoba,PM10,23.6667,20.0,29.0,24.5,3.0169,24
2024-07-08,2024,7,La Boca,CO,0.3496,0.26,0.5,0.355,0.0508,24
2024-07-08,2024,7,La Boca,NO2,38.6667,23.0,54.0,38.5,9.3188,24
2024-07-08,2024,7,La Boca,PM10,17.2917,14.0,21.0,18.0,2.6781,24
2024-07-09,2024,7,Centenario,CO,0.4846,0.32,0.63,0.495,0.1022,24
2024-07-09,2024,7,Centenario,PM10,31.5833,26.0,34.0,32.0,2.1451,24
2024-07-09,2024,7,Córdoba,CO,0.8004,0.62,1.06,0.78,0.1239,24
2024-07-09,2024,7,Córdoba,NO2,33.125,21.0,43.0,35.0,6.2297,24
2024-07-09,2024,7,Córdoba,PM10,32.2083,29.0,34.0,33.0,1.3181,24
2024-07-09,2024,7,La Boca,CO,0.6057,0.37,0.88,0.56,0.1918,23
2024-07-09,2024,7,La Boca,NO2,44.4762,26.0,52.0,47.0,7.3731,21
2024-07-09,2024,7,La Boca,PM10,28.5417,21.0,30.0,29.0,2.2646,24
2024-07-10,2024,7,Centenario,CO,0.78,0.58,1.04,0.755,0.1497,24
2024-07-10,2024,7,Centenario,PM10,40.2083,33.0,50.0,40.0,4.6623,24
2024-07-10,2024,7,Córdoba,CO,0.9617,0.73,1.29,0.87,0.1942,24
2024-07-10,2024,7,Córdoba,NO2,41.0435,32.0,53.0,42.0,5.8347,23
2024-07-10,2024,7,Córdoba,PM10,34.9583,30.0,43.0,33.0,4.2167,24
2024-07-10,2024,7,La Boca,PM10,26.6667,24.0,29.0,27.0,2.5166,3
2024-07-11,2024,7,Centenario,CO,1.0929,0.64,1.37,1.165,0.203,24
2024-07-11,2024,7,Centenario,PM10,59.7083,50.0,74.0,59.5,7.3926,24
2024-07-11,2024,7,Córdoba,CO,1.4279,0.96,1.71,1.45,0.2142,24
2024-07-11,2024,7,Córdoba,NO2,55.125,42.0,68.0,54.5,8.3318,24
2024-07-11,2024,7,Córdoba,PM10,58.2917,44.0,77.0,56.5,10.08,24
2024-07-11,2024,7,La Boca,CO,1.0438,0.65,1.72,0.935,0.3777,8
2024-07-11,2024,7,La Boca,NO2,64.7692,47.0,79.0,72.0,11.6844,13
2024-07-12,2024,7,Centenario,CO,1.2058,0.75,1.56,1.25,0.2403,24
2024-07-12,2024,7,Centenario,PM10,85.875,76.0,89.0,87.0,3.2878,24
2024-07-12,2024,7,Córdoba,CO,1.3142,0.87,1.56,1.41,0.2383,24
2024-07-12,2024,7,Córdoba,NO2,52.5,40.0,67.0,54.0,7.6783,24
2024-07-12,2024,7,Córdoba,PM10,88.0417,78.0,92.0,90.0,4.0805,24
2024-07-12,2024,7,La Boca,CO,1.4571,0.88,2.12,1.39,0.4001,24
2024-07-12,2024,7,La Boca,NO2,65.7826,46.0,85.0,65.0,10.0225,23
2024-07-12,2024,7,La Boca,PM10,70.75,61.0,78.0,74.5,6.7969,20
2024-07-13,2024,7,Centenario,CO,1.1525,0.74,1.61,1.16,0.2776,24
2024-07-13,2024,7,Centenario,PM10,69.7917,63.0,80.0,69.0,3.7876,24
2024-07-13,2024,7,Córdoba,CO,1.2446,0.94,1.61,1.15,0.2149,24
2024-07-13,2024,7,Córdoba,NO2,48.7917,31.0,59.0,48.0,6.7243,24
2024-07-13,2024,7,Córdoba,PM10,65.5833,59.0,79.0,64.5,5.4845,24
2024-07-13,2024,7,La Boca,CO,1.6167,0.68,2.36,1.79,0.5933,24
2024-07-13,2024,7,La Boca,NO2,62.0833,53.0,70.0,63.0,4.4323,24
2024-07-13,2024,7,La Boca,PM10,67.5,58.0,76.0,69.0,5.816,24
2024-07-14,2024,7,Centenario,CO,0.9838,0.34,1.69,1.06,0.4747,24
2024-07-14,2024,7,Centenario,PM10,56.875,49.0,64.0,57.0,4.7486,24
2024-07-14,2024,7,Córdoba,CO,0.9696,0.72,1.22,0.985,0.1908,24
2024-07-14,2024,7,Córdoba,NO2,31.3333,20.0,49.0,30.0,7.6651,24
2024-07-14,2024,7,Córdoba,PM10,47.5833,37.0,59.0,50.5,7.4654,24
2024-07-14,2024,7,La Boca,CO,1.4896,0.35,2.68,1.64,0.8155,24
2024-07-14,2024,7,La Boca,NO2,49.25,35.0,78.0,49.5,9.1853,24
2024-07-14,2024,7,La Boca,PM10,62.2917,55.0,73.0,62.0,5.8271,24
2024-07-15,2024,7,Centenario,CO,0.4104,0.33,0.46,0.41,0.0438,24
2024-07-15,2024,7,Centenario,PM10,34.4583,24.0,49.0,28.0,10.2829,24
2024-07-15,2024,7,Córdoba,CO,0.7742,0.66,0.95,0.75,0.0872,24
2024-07-15,2024,7,Córdoba,NO2,26.0417,15.0,33.0,26.0,4.4181,24
2024-07-15,2024,7,Córdoba,PM10,32.6667,27.0,39.0,30.5,4.1564,24
2024-07-15,2024,7,La Boca,CO,0.4217,0.32,0.49,0.45,0.0617,24
2024-07-15,2024,7,La Boca,NO2,43.2083,37.0,49.0,43.5,3.8446,24
2024-07-15,2024,7,La Boca,PM10,36.7917,25.0,57.0,30.0,12.1045,24
2024-07-16,2024,7,Centenario,CO,0.38,0.2,0.7,0.36,0.1485,24
2024-07-16,2024,7,Centenario,PM10,17.2083,15.0,22.0,17.0,1.7189,24
2024-07-16,2024,7,Córdoba,CO,0.885,0.49,1.4,0.81,0.3191,24
2024-07-16,2024,7,Córdoba,NO2,26.6667,10.0,38.0,28.5,8.6309,24
2024-07-16,2024,7,Córdoba,PM10,19.9583,18.0,26.0,19.5,2.1565,24
2024-07-16,2024,7,La Boca,CO,0.5338,0.26,1.18,0.425,0.2924,24
2024-07-16,2024,7,La Boca,NO2,37.9583,24.0,49.0,38.5,6.779,24
2024-07-16,2024,7,La Boca,PM10,21.625,19.0,25.0,22.0,1.5269,24
2024-07-17,2024,7,Centenario,CO,0.6329,0.43,0.79,0.65,0.1088,24
2024-07-17,2024,7,Centenario,PM10,24.4167,17.0,32.0,25.0,5.3966,24
2024-07-17,2024,7,Córdoba,CO,1.1325,0.84,1.43,1.115,0.1716,24
2024-07-17,2024,7,Córdoba,NO2,33.7083,22.0,44.0,35.5,6.9874,24
2024-07-17,2024,7,Córdoba,PM10,28.3333,21.0,36.0,28.5,5.3297,24
2024-07-17,2024,7,La Boca,CO,0.8804,0.7,1.14,0.875,0.1254,24
2024-07-17,2024,7,La Boca,NO2,48.9583,38.0,66.0,46.0,8.4929,24
2024-07-17,2024,7,La Boca,PM10,32.25,26.0,40.0,31.5,4.8297,24
2024-07-18,2024,7,Centenario,CO,0.5575,0.32,1.13,0.41,0.2692,24
2024-07-18,2024,7,Centenario,PM10,26.5833,21.0,32.0,25.0,3.7869,24
2024-07-18,2024,7,Córdoba,CO,0.8254,0.6,1.21,0.73,0.2075,24
2024-07-18,2024,7,Córdoba,NO2,22.4348,9.0,39.0,21.0,9.6475,23
2024-07-18,2024,7,Córdoba,PM10,29.9167,23.0,37.0,29.5,4.9949,24
2024-07-18,2024,7,La Boca,CO,0.6204,0.45,0.85,0.605,0.1175,24
2024-07-18,2024,7,La Boca,NO2,43.9583,38.0,51.0,44.0,3.3425,24
2024-07-18,2024,7,La Boca,PM10,35.2083,31.0,37.0,35.0,1.6146,24
2024-07-19,2024,7,Centenario,CO,0.5125,0.25,1.16,0.47,0.2756,24
2024-07-19,2024,7,Centenario,PM10,30.375,24.0,36.0,31.0,4.1891,24
2024-07-19,2024,7,Córdoba,CO,0.8625,0.49,1.18,0.91,0.1877,24
2024-07-19,2024,7,Córdoba,NO2,27.5,20.0,34.0,28.5,4.3639,24
2024-07-19,2024,7,Córdoba,PM10,30.9167,22.0,38.0,32.5,6.0283,24
2024-07-19,2024,7,La Boca,CO,0.5696,0.37,0.81,0.595,0.1614,24
2024-07-19,2024,7,La Boca,NO2,31.4583,24.0,40.0,30.0,5.649,24
2024-07-19,2024,7,La Boca,PM10,35.5,32.0,41.0,35.0,2.9782,24
2024-07-20,2024,7,Centenario,CO,0.2442,0.15,0.39,0.225,0.0803,24
2024-07-20,2024,7,Centenario,PM10,25.4167,21.0,31.0,23.5,3.8777,24
2024-07-20,2024,7,Córdoba,CO,0.4204,0.33,0.59,0.41,0.0706,24
2024-07-20,2024,7,Córdoba,NO2,19.1667,14.0,26.0,19.0,2.9142,24
2024-07-20,2024,7,Córdoba,PM10,30.5,23.0,39.0,30.0,6.1432,24
2024-07-20,2024,7,La Boca,CO,0.3721,0.27,0.54,0.36,0.085,24
2024-07-20,2024,7,La Boca,NO2,34.3333,27.0,41.0,35.0,3.7725,24
2024-07-20,2024,7,La Boca,PM10,29.5,24.0,36.0,29.0,4.1178,24
2024-07-21,2024,7,Centenario,CO,0.4567,0.39,0.54,0.44,0.0505,24
2024-07-21,2024,7,Centenario,PM10,32.7917,24.0,38.0,35.0,5.0215,24
2024-07-21,2024,7,Córdoba,CO,0.7988,0.62,0.92,0.85,0.1069,24
2024-07-21,2024,7,Córdoba,NO2,21.0417,16.0,27.0,21.0,2.4223,24
2024-07-21,2024,7,Córdoba,PM10,32.875,23.0,38.0,36.5,5.7052,24
2024-07-21,2024,7,La Boca,CO,0.5129,0.38,0.61,0.54,0.0718,24
2024-07-21,2024,7,La Boca,NO2,28.8333,21.0,35.0,28.0,4.5173,24
2024-07-21,2024,7,La Boca,PM10,31.75,25.0,39.0,32.5,4.8117,24
2024-07-22,2024,7,Centenario,CO,0.4667,0.29,0.62,0.49,0.113,24
2024-07-22,2024,7,Centenario,PM10,25.0833,20.0,34.0,23.5,5.021,24
2024-07-22,2024,7,Córdoba,CO,0.7771,0.66,0.89,0.79,0.0617,24
2024-07-22,2024,7,Córdoba,NO2,24.6667,21.0,29.0,25.0,2.3157,24
2024-07-22,2024,7,Córdoba,PM10,30.0833,26.0,37.0,29.0,4.0638,24
2024-07-22,2024,7,La Boca,CO,0.5442,0.39,0.76,0.54,0.1406,24
2024-07-22,2024,7,La Boca,NO2,38.0,29.0,44.0,40.0,5.4534,24
2024-07-22,2024,7,La Boca,PM10,22.4583,15.0,31.0,22.5,5.8605,24
2024-07-23,2024,7,Centenario,CO,0.5621,0.41,1.12,0.485,0.1854,24
2024-07-23,2024,7,Centenario,PM10,25.625,24.0,27.0,26.0,1.0555,24
2024-07-23,2024,7,Córdoba,CO,0.8346,0.68,1.19,0.745,0.1811,24
2024-07-23,2024,7,Córdoba,NO2,22.6522,17.0,28.0,22.0,3.0985,23
2024-07-23,2024,7,Córdoba,PM10,27.2917,23.0,29.0,28.0,2.0951,24
2024-07-23,2024,7,La Boca,CO,0.6338,0.58,0.74,0.63,0.0404,24
2024-07-23,2024,7,La Boca,NO2,39.625,33.0,47.0,40.5,4.48,24
2024-07-23,2024,7,La Boca,PM10,23.4167,20.0,26.0,23.0,2.0198,24
2024-07-24,2024,7,Centenario,CO,0.8829,0.43,1.22,0.955,0.2377,24
2024-07-24,2024,7,Centenario,PM10,34.125,23.0,52.0,31.0,10.6171,24
2024-07-24,2024,7,Córdoba,CO,0.9708,0.63,1.27,1.0,0.2109,24
2024-07-24,2024,7,Córdoba,NO2,24.9583,11.0,35.0,28.0,7.4161,24
2024-07-24,2024,7,Córdoba,PM10,30.5417,23.0,46.0,27.5,8.1879,24
2024-07-24,2024,7,La Boca,CO,0.9025,0.55,1.37,0.83,0.3023,24
2024-07-24,2024,7,La Boca,NO2,44.0833,32.0,58.0,45.0,7.3657,24
2024-07-24,2024,7,La Boca,PM10,31.4583,20.0,52.0,27.0,11.9927,24
2024-07-25,2024,7,Centenario,CO,0.6258,0.25,1.6,0.54,0.3569,24
2024-07-25,2024,7,Centenario,PM10,54.125,46.0,62.0,54.5,5.5897,24
2024-07-25,2024,7,Córdoba,CO,1.1175,0.48,2.42,0.97,0.5859,24
2024-07-25,2024,7,Córdoba,NO2,32.6667,13.0,49.0,34.5,10.9173,24
2024-07-25,2024,7,Córdoba,PM10,53.75,49.0,58.0,53.5,3.1519,24
2024-07-25,2024,7,La Boca,CO,0.6454,0.37,1.33,0.515,0.2811,24
2024-07-25,2024,7,La Boca,NO2,40.125,26.0,60.0,39.0,10.9119,24
2024-07-25,2024,7,La Boca,PM10,57.8333,54.0,63.0,57.5,3.3116,6
2024-07-26,2024,7,Centenario,CO,1.0988,0.39,1.92,1.045,0.5765,24
2024-07-26,2024,7,Centenario,PM10,47.0833,37.0,51.0,48.0,3.7984,24
2024-07-26,2024,7,Córdoba,CO,1.4638,0.83,2.54,1.335,0.5167,24
2024-07-26,2024,7,Córdoba,NO2,35.9583,30.0,46.0,35.5,4.4476,24
2024-07-26,2024,7,Córdoba,PM10,46.7083,39.0,50.0,48.0,2.8965,24
2024-07-26,2024,7,La Boca,CO,0.9554,0.51,1.54,0.94,0.3616,24
2024-07-26,2024,7,La Boca,NO2,47.5217,36.0,59.0,47.0,5.9381,23
2024-07-26,2024,7,La Boca,PM10,42.625,38.0,47.0,42.5,3.0208,8
2024-07-27,2024,7,Centenario,CO,0.7862,0.43,1.21,0.715,0.2704,24
2024-07-27,2024,7,Centenario,PM10,35.2083,32.0,39.0,35.5,1.9777,24
2024-07-27,2024,7,Córdoba,CO,1.3804,0.84,2.14,1.13,0.46,24
2024-07-27,2024,7,Córdoba,NO2,36.2083,29.0,48.0,37.0,5.3567,24
2024-07-27,2024,7,Córdoba,PM10,39.7083,33.0,45.0,40.5,4.4768,24
2024-07-27,2024,7,La Boca,CO,0.7842,0.36,1.32,0.685,0.3359,24
2024-07-27,2024,7,La Boca,NO2,37.5833,15.0,52.0,41.0,11.1157,24
2024-07-27,2024,7,La Boca,PM10,35.5833,33.0,39.0,35.5,1.472,24
2024-07-28,2024,7,Centenario,CO,0.4754,0.2,1.01,0.355,0.2906,24
2024-07-28,2024,7,Centenario,PM10,35.0833,29.0,42.0,33.0,4.4713,24
2024-07-28,2024,7,Córdoba,CO,0.7767,0.47,1.29,0.68,0.2809,24
2024-07-28,2024,7,Córdoba,NO2,28.875,20.0,38.0,28.5,5.6975,24
2024-07-28,2024,7,Córdoba,PM10,37.0833,27.0,48.0,35.5,7.945,24
2024-07-28,2024,7,La Boca,CO,0.5308,0.28,0.93,0.41,0.2227,24
2024-07-28,2024,7,La Boca,NO2,43.0,32.0,51.0,45.0,6.4336,24
2024-07-28,2024,7,La Boca,PM10,32.4583,25.0,42.0,29.0,6.1784,24
2024-07-29,2024,7,Centenario,CO,0.3796,0.28,0.6,0.32,0.1106,24
2024-07-29,2024,7,Centenario,PM10,26.9583,23.0,31.0,27.0,1.7062,24
2024-07-29,2024,7,Córdoba,CO,0.8138,0.65,1.03,0.8,0.1126,24
2024-07-29,2024,7,Córdoba,NO2,30.125,19.0,40.0,31.0,5.8778,24
2024-07-29,2024,7,Córdoba,PM10,28.2083,27.0,30.0,28.0,0.9315,24
2024-07-29,2024,7,La Boca,CO,0.4904,0.32,0.84,0.38,0.1954,24
2024-07-29,2024,7,La Boca,NO2,42.3333,26.0,49.0,45.0,6.411,24
2024-07-29,2024,7,La Boca,PM10,25.7917,24.0,28.0,26.0,0.8836,24
2024-07-30,2024,7,Centenario,CO,0.3042,0.19,0.46,0.285,0.0855,24
2024-07-30,2024,7,Centenario,PM10,18.75,18.0,22.0,18.0,1.1516,24
2024-07-30,2024,7,Córdoba,CO,0.4892,0.41,0.62,0.46,0.0645,24
2024-07-30,2024,7,Córdoba,NO2,19.3333,10.0,33.0,17.5,6.901,24
2024-07-30,2024,7,Córdoba,PM10,20.3333,18.0,26.0,20.0,1.7611,24
2024-07-30,2024,7,La Boca,CO,0.3538,0.27,0.44,0.355,0.0545,24
2024-07-30,2024,7,La Boca,NO2,40.0833,27.0,50.0,42.0,6.5336,24
2024-07-30,2024,7,La Boca,PM10,18.1667,17.0,22.0,18.0,1.0901,24
2024-07-31,2024,7,Centenario,CO,0.38,0.19,0.63,0.365,0.1463,24
2024-07-31,2024,7,Centenario,PM10,16.9583,16.0,19.0,16.5,1.1602,24
2024-07-31,2024,7,Córdoba,CO,0.7183,0.46,1.09,0.62,0.2347,24
2024-07-31,2024,7,Córdoba,NO2,18.5417,7.0,28.0,19.0,6.0432,24
2024-07-31,2024,7,Córdoba,PM10,19.9167,19.0,21.0,20.0,0.6686,12
2024-07-31,2024,7,La Boca,CO,0.4542,0.33,0.63,0.465,0.0841,24
2024-07-31,2024,7,La Boca,NO2,38.0833,33.0,43.0,38.0,2.6852,24
2024-07-31,2024,7,La Boca,PM10,19.5833,19.0,21.0,19.0,0.7173,24
2024-08-01,2024,8,Centenario,CO,0.4871,0.28,0.64,0.52,0.1256,24
2024-08-01,2024,8,Centenario,PM10,21.8333,20.0,26.0,20.5,2.2001,24
2024-08-01,2024,8,Córdoba,CO,0.9404,0.7,1.2,0.935,0.1729,24
2024-08-01,2024,8,Córdoba,NO2,24.1667,13.0,37.0,25.0,6.8058,24
2024-08-01,2024,8,Córdoba,PM10,26.1667,23.0,30.0,26.5,2.5525,12
2024-08-01,2024,8,La Boca,CO,0.6812,0.56,0.77,0.715,0.0756,24
2024-08-01,2024,8,La Boca,NO2,37.25,29.0,49.0,37.5,4.9366,24
2024-08-01,2024,8,La Boca,PM10,27.0,22.0,36.0,26.0,4.899,24
2024-08-02,2024,8,Centenario,CO,0.4267,0.27,0.56,0.445,0.104,24
2024-08-02,2024,8,Centenario,PM10,35.6667,26.0,49.0,34.5,7.0936,24
2024-08-02,2024,8,Córdoba,CO,0.8446,0.73,0.97,0.845,0.0814,24
2024-08-02,2024,8,Córdoba,NO2,17.2083,8.0,25.0,18.0,4.5107,24
2024-08-02,2024,8,Córdoba,PM10,40.125,30.0,53.0,38.5,7.3326,24
2024-08-02,2024,8,La Boca,CO,0.6096,0.48,0.75,0.605,0.0976,24
2024-08-02,2024,8,La Boca,NO2,49.5,29.0,60.0,52.0,8.1401,24
2024-08-02,2024,8,La Boca,PM10,47.9167,36.0,64.0,46.0,9.292,24
2024-08-03,2024,8,Centenario,CO,0.4217,0.22,0.69,0.415,0.1504,24
2024-08-03,2024,8,Centenario,PM10,41.9167,25.0,54.0,44.0,10.0517,24
2024-08-03,2024,8,Córdoba,CO,0.9588,0.8,1.3,0.915,0.1304,24
2024-08-03,2024,8,Córdoba,NO2,25.375,14.0,33.0,27.0,5.8071,24
2024-08-03,2024,8,Córdoba,PM10,47.75,30.0,59.0,51.0,10.3009,24
2024-08-03,2024,8,La Boca,CO,0.4167,0.2,0.67,0.405,0.1603,24
2024-08-03,2024,8,La Boca,NO2,32.5,13.0,45.0,34.5,9.3623,24
2024-08-03,2024,8,La Boca,PM10,51.0833,25.0,70.0,54.5,16.0188,24
2024-08-04,2024,8,Centenario,CO,0.4979,0.3,0.78,0.49,0.1758,24
2024-08-04,2024,8,Centenario,PM10,29.9583,21.0,39.0,29.5,6.9187,24
2024-08-04,2024,8,Córdoba,CO,1.0308,0.73,1.39,0.985,0.2546,24
2024-08-04,2024,8,Córdoba,NO2,25.7917,18.0,32.0,26.0,4.5586,24
2024-08-04,2024,8,Córdoba,PM10,32.9167,25.0,42.0,33.0,5.8378,24
2024-08-04,2024,8,La Boca,CO,0.5296,0.37,0.8,0.465,0.1646,24
2024-08-04,2024,8,La Boca,NO2,36.5,26.0,44.0,37.5,4.9255,24
2024-08-04,2024,8,La Boca,PM10,26.3333,19.0,32.0,26.5,4.5651,24
2024-08-05,2024,8,Centenario,CO,0.3054,0.19,0.45,0.295,0.0901,24
2024-08-05,2024,8,Centenario,PM10,32.375,22.0,39.0,33.5,5.6937,24
2024-08-05,2024,8,Córdoba,CO,0.8542,0.64,1.06,0.825,0.1561,24
2024-08-05,2024,8,Córdoba,NO2,20.0833,12.0,25.0,22.0,4.3829,24
2024-08-05,2024,8,Córdoba,PM10,36.6667,27.0,42.0,37.5,4.7335,24
2024-08-05,2024,8,La Boca,CO,0.3875,0.29,0.49,0.375,0.0648,24
2024-08-05,2024,8,La Boca,NO2,35.1667,24.0,44.0,35.5,5.297,24
2024-08-05,2024,8,La Boca,PM10,29.3333,24.0,32.0,30.5,2.2198,24
2024-08-06,2024,8,Centenario,CO,0.525,0.26,0.83,0.51,0.1945,24
2024-08-06,2024,8,Centenario,PM10,16.375,15.0,21.0,16.0,1.6632,24
2024-08-06,2024,8,Córdoba,CO,1.3046,0.83,1.88,1.25,0.3859,24
2024-08-06,2024,8,Córdoba,NO2,20.25,13.0,27.0,20.5,4.4159,24
2024-08-06,2024,8,Córdoba,PM10,20.2083,18.0,26.0,19.0,2.2063,24
2024-08-06,2024,8,La Boca,CO,0.5571,0.42,0.72,0.59,0.1038,24
2024-08-06,2024,8,La Boca,NO2,30.3333,18.0,38.0,31.0,5.1132,24
2024-08-06,2024,8,La Boca,PM10,18.7083,15.0,23.0,18.5,2.3121,24
2024-08-07,2024,8,Centenario,CO,0.2917,0.17,0.37,0.315,0.0606,24
2024-08-07,2024,8,Centenario,PM10,18.125,15.0,21.0,18.0,1.5126,24
