year,month,station,pollutant,avg_value,median_value,max_value,min_value,std_value,records_count
2020,6,Centenario,NO2,19.2141,16.7262,35.3182,11.4167,6.364,30
2020,6,Centenario,PM10,17.5361,16.8958,28.2083,7.3333,6.3445,30
2020,6,Córdoba,CO,0.6853,0.5729,1.0,0.4988,0.2066,5
2020,6,Córdoba,NO2,34.4288,34.5303,58.6667,15.5,11.5259,30
2020,6,Córdoba,PM10,18.4195,17.5208,40.5,7.9167,8.1326,28
2020,7,Centenario,CO,0.5383,0.4662,1.6958,0.2138,0.291,31
2020,7,Centenario,NO2,19.6541,18.9167,31.4545,12.5833,5.0925,31
2020,7,Centenario,PM10,19.4422,17.0417,47.7083,9.5,7.814,31
2020,7,Córdoba,CO,0.7429,0.6975,1.5492,0.3804,0.2379,31
2020,7,Córdoba,NO2,41.6755,44.625,62.75,8.2778,13.1233,27
2020,7,Córdoba,PM10,21.562,18.1875,52.5,10.75,10.2661,26
2020,8,Centenario,CO,0.4913,0.4667,0.835,0.2929,0.1417,31
2020,8,Centenario,NO2,18.5535,18.1667,34.4583,11.0,5.8473,31
2020,8,Centenario,PM10,26.9906,24.6667,58.9167,11.25,11.3788,31
2020,8,Córdoba,CO,0.8261,0.8206,1.2558,0.3958,0.1864,30
2020,8,Córdoba,NO2,35.345,37.0417,49.5833,16.5,10.0123,30
2020,8,Córdoba,PM10,27.6186,25.875,65.0417,11.4167,12.7354,30
2020,8,La Boca,PM10,30.0588,24.0417,54.0,13.0833,13.2835,19
2020,9,Centenario,CO,0.4507,0.4334,0.6879,0.3125,0.0939,30
2020,9,Centenario,NO2,17.0941,16.625,26.8333,10.5417,3.4186,30
2020,9,Centenario,PM10,20.1681,18.5208,56.5833,5.875,9.5831,30
2020,9,Córdoba,CO,0.6136,0.5786,0.8662,0.4542,0.0995,30
2020,9,Córdoba,NO2,8.5993,7.4702,21.7368,2.9,4.651,30
2020,9,Córdoba,PM10,19.3169,17.2083,58.5,9.0417,11.6082,27
2020,9,La Boca,NO2,22.7222,23.0,26.5,18.6667,3.924,3
2020,9,La Boca,PM10,19.9328,19.8333,30.2308,7.3333,5.49,21
2020,10,Centenario,CO,0.39,0.3862,0.5233,0.2475,0.0705,31
2020,10,Centenario,NO2,13.907,13.375,21.8333,6.0,4.0661,31
2020,10,Centenario,PM10,18.9704,17.4167,36.75,10.4583,5.9093,31
2020,10,Córdoba,CO,0.6251,0.6121,0.9046,0.4142,0.1203,31
2020,10,Córdoba,NO2,27.7077,27.75,39.0833,9.0833,6.4829,31
2020,10,Córdoba,PM10,16.5228,14.4167,40.0,7.0417,7.3098,31
2020,10,La Boca,NO2,13.6962,13.1875,22.0,8.8333,3.4237,24
2020,10,La Boca,PM10,19.8676,19.375,32.9444,12.5333,5.8241,18
2020,11,Centenario,CO,0.3488,0.3288,0.67,0.2067,0.1266,30
2020,11,Centenario,NO2,12.624,12.0682,26.75,6.9167,4.2476,30
2020,11,Centenario,PM10,21.1486,20.2084,33.5833,14.0,5.5488,30
2020,11,Córdoba,CO,0.6163,0.614,0.8917,0.4567,0.106,30
2020,11,Córdoba,NO2,22.3233,24.0,36.2917,4.0,9.2937,30
2020,11,Córdoba,PM10,17.6907,15.0,30.6667,9.2083,6.9194,25
2020,11,La Boca,NO2,14.1369,14.0,32.3636,5.9583,6.2219,23
2020,11,La Boca,PM10,21.1563,20.1875,37.7917,12.75,6.9229,22
2020,12,Centenario,CO,0.3862,0.3871,0.6233,0.1317,0.1202,31
2020,12,Centenario,NO2,13.6458,12.625,28.2083,4.2917,6.616,31
2020,12,Centenario,PM10,24.2312,22.75,37.6667,14.375,5.9953,31
2020,12,Córdoba,CO,0.5466,0.5429,0.8308,0.2812,0.1321,31
2020,12,Córdoba,NO2,28.6972,28.3333,43.8333,17.9583,6.6417,31
2020,12,Córdoba,PM10,18.9422,19.5,29.2083,9.75,5.9992,31
2020,12,La Boca,NO2,14.0555,13.5,26.375,4.875,5.957,31
2020,12,La Boca,PM10,21.1833,21.2083,32.0833,14.5,3.6924,29
2021,1,Centenario,CO,0.3879,0.3817,0.5804,0.2258,0.0807,31
2021,1,Centenario,NO2,12.4156,12.2857,19.4583,6.625,3.6732,29
2021,1,Centenario,PM10,20.6522,20.1667,36.7083,14.4167,4.834,30
2021,1,Córdoba,CO,0.48,0.4538,0.7296,0.335,0.1048,31
2021,1,Córdoba,NO2,19.4482,16.7083,42.0417,5.0,10.899,30
2021,1,Córdoba,PM10,15.4254,14.6875,23.5833,9.0833,4.0404,18
2021,1,La Boca,NO2,13.5874,11.9167,24.9167,5.0833,5.3175,31
2021,1,La Boca,PM10,19.5403,18.625,32.1667,14.0417,4.3297,31
2021,2,Centenario,CO,0.4969,0.4621,0.8604,0.3546,0.1249,28
2021,2,Centenario,PM10,20.8036,17.375,46.2917,11.2917,9.0767,28
2021,2,Córdoba,CO,0.5809,0.5625,0.7754,0.4321,0.0995,28
2021,2,Córdoba,NO2,18.0371,17.1042,36.2917,8.8333,6.0002,28
2021,2,Córdoba,PM10,20.7361,18.1458,48.9167,8.0,10.9224,24
2021,2,La Boca,NO2,12.3083,11.7708,21.0417,8.1667,3.8787,10
2021,2,La Boca,PM10,19.2635,17.9166,25.625,14.125,4.743,10
2021,3,Centenario,CO,0.5028,0.4771,0.8233,0.2717,0.1278,31
2021,3,Centenario,NO2,18.0922,17.4167,19.8182,17.0417,1.5065,3
2021,3,Centenario,PM10,27.3051,22.4167,60.0417,14.0417,12.986,31
2021,3,Córdoba,CO,0.5364,0.5367,0.7858,0.3438,0.1118,31
2021,3,Córdoba,NO2,18.3857,18.875,28.8333,11.1667,4.7921,31
2021,3,Córdoba,PM10,23.9677,20.7917,68.0417,6.0,14.3832,31
2021,3,La Boca,NO2,14.4016,13.75,24.25,7.2083,4.4328,23
2021,3,La Boca,PM10,25.8214,21.1667,66.6,10.8333,15.0866,23
2021,4,Centenario,CO,0.5251,0.5098,0.8929,0.2679,0.1643,30
2021,4,Centenario,NO2,18.9445,18.1458,31.0833,9.2917,7.2709,30
2021,4,Centenario,PM10,21.8868,23.2292,38.375,12.0,6.612,28
2021,4,Córdoba,CO,0.4049,0.3981,0.7417,0.1444,0.1066,30
2021,4,Córdoba,NO2,16.254,16.8125,29.75,8.8,5.5942,20
2021,4,Córdoba,PM10,16.9028,17.3125,28.1667,6.0417,4.9569,30
2021,4,La Boca,NO2,15.9286,13.7708,28.5417,7.8333,6.8629,30
2021,4,La Boca,PM10,17.5833,17.2084,27.875,7.6667,4.8407,30
2021,5,Centenario,CO,0.6759,0.6962,1.1279,0.28,0.2086,31
2021,5,Centenario,NO2,22.2624,22.0417,42.1,3.9167,10.944,31
2021,5,Centenario,PM10,24.1728,23.2308,44.3333,6.4583,11.0504,31
2021,5,Córdoba,CO,0.4985,0.4971,0.8433,0.2371,0.1322,30
2021,5,Córdoba,PM10,21.6367,22.25,43.0417,6.5417,9.2236,24
2021,5,La Boca,NO2,20.8333,20.9167,34.4583,5.8333,7.1486,31
2021,5,La Boca,PM10,23.2202,23.0417,52.5,7.1667,10.2912,29
2021,6,Centenario,CO,0.7335,0.714,1.3412,0.3517,0.2319,28
2021,6,Centenario,NO2,22.0057,20.2083,45.125,9.5833,7.9557,30
2021,6,Centenario,PM10,20.8056,20.2292,39.5833,8.9167,8.5596,30
2021,6,Córdoba,CO,0.4581,0.4725,0.6996,0.2213,0.115,30
2021,6,Córdoba,PM10,19.9556,20.1666,34.2917,6.9167,7.9215,30
2021,6,La Boca,NO2,21.4153,18.8542,34.0,12.0833,5.9182,30
2021,6,La Boca,PM10,21.9562,21.1875,45.2917,9.375,8.8364,30
2021,7,Centenario,NO2,19.7141,21.6667,36.9167,3.7826,8.9217,31
2021,7,Centenario,PM10,23.4343,21.7273,49.7917,10.5,8.7106,23
2021,7,Córdoba,CO,0.414,0.3787,0.7575,0.1596,0.1291,31
2021,7,Córdoba,PM10,25.1181,25.0,41.125,9.3333,8.8773,17
2021,7,La Boca,CO,0.0788,0.0788,0.0817,0.0758,0.0042,2
2021,7,La Boca,NO2,14.0388,14.125,24.625,4.9583,4.921,31
2021,7,La Boca,PM10,26.8564,26.75,44.4167,15.2917,7.8689,31
2021,8,Centenario,NO2,19.1535,21.1458,31.3333,2.125,8.5156,28
2021,8,Centenario,PM10,26.0816,20.9166,56.875,13.875,11.8534,18
2021,8,Córdoba,CO,0.6278,0.6008,1.0958,0.3733,0.1405,31
2021,8,La Boca,NO2,11.0922,11.0417,17.0833,5.5455,2.773,31
2021,8,La Boca,PM10,25.0551,21.625,57.4167,13.3333,10.3918,31
2021,9,Centenario,NO2,15.8221,15.3522,24.5417,9.0,3.5228,30
2021,9,Córdoba,CO,0.5197,0.5077,0.7575,0.2792,0.118,30
2021,9,La Boca,NO2,7.1492,6.6875,10.7,5.625,1.4713,10
2021,9,La Boca,PM10,17.5662,19.0923,23.9583,7.1667,4.7853,16
2021,10,Centenario,NO2,17.8601,17.0417,34.9583,8.625,6.5219,31
2021,10,Centenario,PM10,33.5833,33.5833,35.6667,31.5,2.9463,2
2021,10,Córdoba,CO,0.5781,0.5933,0.8238,0.3446,0.1242,31
2021,10,La Boca,NO2,8.0981,7.75,21.3333,3.0,3.681,31
2021,10,La Boca,PM10,21.2003,19.9583,45.2917,10.0833,7.9838,31
2021,11,Centenario,NO2,14.3148,13.4583,19.375,9.0,3.7773,9
2021,11,Córdoba,CO,0.54,0.4986,0.7725,0.3754,0.1158,30
2021,11,La Boca,NO2,6.4167,5.125,13.2917,4.0,2.5785,27
2021,11,La Boca,PM10,22.95,20.625,43.25,12.3333,7.5436,25
2021,12,Centenario,NO2,23.0252,24.2727,32.7083,11.4783,8.7013,5
2021,12,Centenario,PM10,24.3333,23.0833,40.0833,10.5,7.3359,15
2021,12,Córdoba,CO,0.4319,0.4292,0.595,0.3008,0.0679,25
2021,12,Córdoba,PM10,15.093,14.497,32.3333,7.0,6.0779,26
2021,12,La Boca,NO2,5.504,5.5,10.625,2.9583,1.704,31
2021,12,La Boca,PM10,23.2124,22.5,37.5417,13.6667,5.9697,31
2022,1,Centenario,CO,0.5929,0.5929,0.6475,0.5383,0.0772,2
2022,1,Centenario,NO2,13.8938,12.3333,26.9167,7.0,5.6446,31
2022,1,Centenario,PM10,26.3844,22.0,77.9583,8.3333,16.5657,31
2022,1,Córdoba,CO,0.433,0.4271,0.6938,0.14,0.135,25
2022,1,Córdoba,NO2,13.8188,13.625,25.2609,5.6667,5.006,23
2022,1,Córdoba,PM10,22.409,17.7166,77.5,6.5,16.7207,28
2022,1,La Boca,CO,0.4848,0.5146,0.7517,0.2521,0.1243,16
2022,1,La Boca,NO2,9.0994,8.5208,29.5833,3.2917,5.2873,30
2022,1,La Boca,PM10,29.7118,22.8333,74.4583,12.5714,15.8792,25
2022,2,Centenario,NO2,14.4194,13.5208,30.0417,5.2083,5.6164,28
2022,2,Centenario,PM10,26.137,25.5417,42.3333,14.0833,7.3598,17
2022,2,Córdoba,CO,0.5402,0.5486,0.74,0.3025,0.1212,21
2022,2,Córdoba,NO2,13.2664,12.5417,21.9583,5.9583,4.1701,21
2022,2,Córdoba,PM10,24.2255,24.6667,31.5,17.375,4.2566,17
2022,2,La Boca,CO,0.3161,0.3133,0.5804,0.1167,0.1436,15
2022,2,La Boca,NO2,12.2038,11.5417,23.4167,3.0833,5.3681,27
2022,2,La Boca,PM10,25.7292,24.6875,49.2083,14.2083,7.6306,28
2022,3,Centenario,CO,0.5625,0.5225,0.8408,0.2867,0.1789,9
2022,3,Centenario,NO2,16.303,16.7917,23.3333,8.1667,4.1813,11
2022,3,Centenario,PM10,23.5423,22.9375,37.1667,11.9583,7.0982,28
2022,3,Córdoba,CO,0.8199,0.8415,0.9089,0.7092,0.1016,3
2022,3,Córdoba,NO2,17.275,15.7,21.125,15.0,3.3525,3
2022,3,Córdoba,PM10,23.25,23.25,30.0,16.5,9.5459,2
2022,3,La Boca,CO,0.4706,0.4136,1.5567,0.2058,0.2668,26
2022,3,La Boca,NO2,14.1788,14.625,22.7917,6.3077,4.7826,29
2022,3,La Boca,PM10,28.1207,26.8333,50.625,14.2917,9.4954,27
2022,4,Centenario,CO,0.5619,0.5356,0.94,0.3638,0.1248,30
2022,4,Centenario,NO2,19.1376,20.1667,24.0,10.5,3.923,13
2022,4,Centenario,PM10,24.2387,23.8958,41.0833,13.0,8.3972,30
2022,4,Córdoba,CO,0.4342,0.4342,0.4692,0.3992,0.0495,2
2022,4,La Boca,CO,0.3732,0.3684,0.5812,0.2458,0.0834,30
2022,4,La Boca,NO2,14.6586,13.9375,21.0417,9.2083,3.4327,30
2022,4,La Boca,PM10,30.1097,29.1458,64.3333,14.7917,10.6913,30
2022,5,Centenario,CO,0.6593,0.6317,1.3346,0.2325,0.2703,31
2022,5,Centenario,NO2,21.2326,21.9583,34.0833,11.875,5.7271,31
2022,5,Centenario,PM10,31.5514,32.9445,55.2083,14.2917,8.4626,28
2022,5,La Boca,CO,0.3746,0.3321,1.09,0.0904,0.2106,31
2022,5,La Boca,NO2,18.7822,20.0417,31.0,8.2917,5.7529,31
2022,5,La Boca,PM10,42.9059,39.5,109.875,14.875,18.155,31
2022,6,Centenario,CO,0.7729,0.7144,1.5508,0.3008,0.2967,30
2022,6,Centenario,NO2,17.9179,19.0455,23.2917,12.0833,4.3236,6
2022,6,Centenario,PM10,36.692,34.5417,69.125,17.5833,14.5708,24
2022,6,La Boca,CO,0.5167,0.48,1.17,0.2008,0.2428,26
2022,6,La Boca,NO2,29.801,21.3731,77.7917,11.3333,19.0941,30
2022,6,La Boca,PM10,47.425,45.1667,90.75,20.4583,17.7686,30
2022,7,Centenario,CO,0.6393,0.6317,1.1621,0.2958,0.1904,31
2022,7,Centenario,NO2,17.2922,16.0417,25.0833,9.5833,4.9539,11
2022,7,Centenario,PM10,26.0786,24.7292,46.25,16.8333,7.9501,30
2022,7,La Boca,CO,0.4431,0.4246,0.9296,0.1775,0.1778,28
2022,7,La Boca,NO2,17.8262,17.625,27.9583,9.75,4.3854,31
2022,7,La Boca,PM10,28.0148,24.7292,57.75,15.0417,9.3915,26
2022,8,Centenario,CO,0.649,0.6292,1.15,0.3133,0.1837,31
2022,8,Centenario,NO2,15.5,15.5,15.5,15.5,0.0,1
2022,8,Centenario,PM10,31.5953,26.7292,57.0417,14.913,12.5409,24
2022,8,La Boca,CO,0.3654,0.3317,0.6575,0.1267,0.1215,29
2022,8,La Boca,NO2,19.1777,18.25,33.125,11.1667,5.1263,31
2022,8,La Boca,PM10,33.3671,29.9166,77.4167,15.1667,15.005,28
2022,9,Centenario,CO,0.5513,0.5292,0.9046,0.4096,0.1322,30
2022,9,Centenario,NO2,23.25,23.25,31.0,15.5,10.9602,2
2022,9,Centenario,PM10,25.5546,23.3334,48.7083,15.4583,7.2554,30
2022,9,La Boca,CO,0.2945,0.2921,0.4867,0.075,0.0907,27
2022,9,La Boca,NO2,19.0384,19.9792,29.3333,10.0,5.0274,30
2022,9,La Boca,PM10,35.3467,31.1666,74.0417,19.1667,14.8442,28
2022,10,Centenario,CO,1.1176,0.5254,10.6271,0.3133,2.3612,31
2022,10,Centenario,NO2,24.3506,24.9167,44.2083,10.7917,8.9351,29
2022,10,Centenario,PM10,28.3137,23.625,81.375,7.8095,14.7715,31
2022,10,La Boca,CO,1.3182,0.3188,17.1271,0.1554,3.8714,31
2022,10,La Boca,NO2,16.686,16.1666,28.55,7.7083,4.9507,22
2022,10,La Boca,PM10,45.6344,35.9167,168.8333,16.2917,34.1231,31
2022,11,Centenario,CO,0.4495,0.43,0.8408,0.2775,0.1306,29
2022,11,Centenario,PM10,24.662,22.7083,43.4286,14.1667,8.1174,27
2022,11,La Boca,CO,0.3156,0.2923,0.975,0.1188,0.1466,30
2022,11,La Boca,NO2,14.3612,12.2292,27.9583,5.2083,6.4195,30
2022,11,La Boca,PM10,31.6056,31.9166,50.0,13.875,7.9767,30
2022,12,Centenario,CO,0.3795,0.375,0.6204,0.2217,0.1013,31
2022,12,Centenario,NO2,18.4104,18.7083,31.2083,10.6667,4.6898,31
2022,12,Centenario,PM10,23.6492,21.7083,45.4167,14.2083,7.2219,31
2022,12,La Boca,CO,0.2737,0.2525,0.5125,0.1029,0.0949,31
2022,12,La Boca,NO2,14.5409,13.875,25.5,6.9583,4.9154,31
2022,12,La Boca,PM10,33.0954,30.7083,56.7917,15.2917,11.2011,31
2023,1,Centenario,CO,0.3873,0.3644,0.7608,0.2542,0.1113,30
2023,1,Centenario,NO2,15.1722,14.9166,26.75,8.5833,4.7519,30
2023,1,Centenario,PM10,23.0486,21.7916,41.6667,13.8333,6.2354,30
2023,1,La Boca,CO,0.2822,0.279,0.4992,0.0917,0.0884,30
2023,1,La Boca,NO2,12.6629,12.6667,14.5,10.8182,2.0739,4
2023,1,La Boca,PM10,27.4222,27.3542,39.9167,18.4167,5.4084,30
2023,2,Centenario,CO,0.4144,0.397,0.6117,0.2621,0.1153,22
2023,2,Centenario,NO2,16.9928,14.3542,28.3077,8.25,6.5888,22
2023,2,Centenario,PM10,26.2592,27.625,37.3636,13.5417,8.2026,26
2023,2,La Boca,CO,0.2814,0.2825,0.7621,0.0604,0.1516,27
2023,2,La Boca,PM10,40.284,38.375,83.5833,16.4167,17.6836,27
2023,3,Centenario,CO,0.4406,0.4348,0.77,0.2962,0.1111,26
2023,3,Centenario,NO2,18.2309,18.1667,23.0,12.375,3.0259,27
2023,3,Centenario,PM10,25.2229,22.7083,49.2083,12.25,8.5716,31
2023,3,Córdoba,CO,0.6892,0.7042,0.9254,0.4612,0.1329,17
2023,3,Córdoba,PM10,27.8976,27.1666,45.5833,16.7368,7.5855,18
2023,3,La Boca,CO,0.2619,0.21,0.6063,0.11,0.1325,25
2023,3,La Boca,NO2,26.4471,25.75,36.2857,16.7917,7.9223,5
2023,3,La Boca,PM10,40.0632,35.7083,74.9167,17.4583,16.1897,31
2023,4,Centenario,CO,0.4951,0.4342,0.8992,0.265,0.1809,30
2023,4,Centenario,NO2,20.9607,19.625,36.1667,12.4167,5.559,30
2023,4,Centenario,PM10,30.853,28.3333,55.0417,14.2083,11.9277,29
2023,4,Córdoba,CO,0.6117,0.576,0.9858,0.3062,0.1728,30
2023,4,Córdoba,PM10,30.0347,28.4375,61.625,13.875,11.9502,30
2023,4,La Boca,CO,0.28,0.2479,0.5875,0.0912,0.1223,30
2023,4,La Boca,NO2,27.3645,25.7208,40.5,19.125,6.1774,30
2023,4,La Boca,PM10,31.7693,28.0,79.4583,14.0417,17.8851,29
2023,5,Centenario,CO,0.5769,0.5817,0.8875,0.3283,0.128,31
2023,5,Centenario,NO2,22.4637,23.0435,36.2083,12.875,4.654,31
2023,5,Centenario,PM10,27.5081,26.0,53.2083,11.3333,11.5299,31
2023,5,Córdoba,CO,0.6352,0.6092,1.0733,0.3388,0.1782,31
2023,5,Córdoba,PM10,27.5157,26.375,46.5833,12.9583,9.0722,27
2023,5,La Boca,CO,0.3039,0.31,0.4512,0.1521,0.091,31
2023,5,La Boca,NO2,29.5357,30.4583,39.9167,16.8333,6.1317,31
2023,5,La Boca,PM10,25.5591,24.375,42.6667,10.875,7.7794,31
2023,6,Centenario,CO,0.6521,0.6471,1.1192,0.3888,0.193,30
2023,6,Centenario,NO2,24.4634,23.7292,34.8182,16.5833,4.8605,30
2023,6,Centenario,PM10,32.093,31.625,50.3333,16.9167,8.933,30
2023,6,Córdoba,CO,0.7297,0.7106,1.2412,0.4133,0.2001,30
2023,6,Córdoba,PM10,31.3879,30.0417,52.25,18.25,8.8217,29
2023,6,La Boca,CO,0.3652,0.3764,0.575,0.1646,0.1186,30
2023,6,La Boca,NO2,33.0078,31.375,49.7917,18.875,7.657,30
2023,6,La Boca,PM10,29.2667,29.6042,44.625,13.2917,7.8375,30
2023,7,Centenario,CO,0.5131,0.4692,1.0175,0.2679,0.1793,31
2023,7,Centenario,NO2,21.9842,21.375,32.3478,15.0,3.5583,31
2023,7,Centenario,PM10,21.0538,19.9167,33.75,9.7917,6.056,31
2023,7,Córdoba,CO,0.5584,0.5396,0.9392,0.3608,0.148,31
2023,7,Córdoba,PM10,23.1411,22.7917,34.9583,14.6667,5.7104,31
2023,7,La Boca,CO,0.3896,0.4025,0.5812,0.1825,0.1173,31
2023,7,La Boca,NO2,33.7034,32.9,47.4167,17.6667,6.1168,31
2023,7,La Boca,PM10,21.3871,19.875,44.0833,9.9583,7.3651,31
2023,8,Centenario,CO,0.5194,0.5233,0.7638,0.3046,0.127,31
2023,8,Centenario,NO2,21.846,21.5833,28.3333,15.25,3.5676,31
2023,8,Centenario,PM10,27.2702,24.9583,53.25,10.125,10.3979,31
2023,8,Córdoba,CO,0.6355,0.6238,0.9004,0.3612,0.1566,31
2023,8,Córdoba,PM10,30.7864,28.9792,52.75,15.625,9.7612,30
2023,8,La Boca,CO,0.4373,0.4533,0.6225,0.2621,0.1018,25
2023,8,La Boca,NO2,35.1298,34.9545,46.7059,25.2083,5.9721,31
2023,8,La Boca,PM10,28.2634,28.4167,50.3333,13.0417,10.5961,31
2023,9,Centenario,CO,0.501,0.4925,0.8379,0.3125,0.1311,30
2023,9,Centenario,NO2,18.8963,18.5834,27.8333,14.0,3.6155,30
2023,9,Centenario,PM10,22.0986,20.5417,38.75,9.625,7.7103,30
2023,9,Córdoba,CO,0.4887,0.47,0.7754,0.2304,0.1756,30
2023,9,Córdoba,NO2,20.7386,19.8889,32.0,14.9583,4.4035,17
2023,9,Córdoba,PM10,25.7528,23.8334,44.0417,14.1667,7.8261,30
2023,9,La Boca,NO2,36.4033,35.2917,52.9167,26.2083,7.1572,30
2023,9,La Boca,PM10,22.8125,20.7083,40.0,14.75,7.1726,30
2023,10,Centenario,CO,0.4079,0.3958,0.61,0.3021,0.0672,31
2023,10,Centenario,NO2,16.2236,16.0417,25.5417,10.125,3.7996,31
2023,10,Centenario,PM10,24.3589,26.375,34.25,13.6667,5.2275,31
2023,10,Córdoba,CO,0.4715,0.4825,0.7308,0.2508,0.1029,31
2023,10,Córdoba,NO2,18.8038,18.125,30.1667,9.7917,5.016,31
2023,10,Córdoba,PM10,24.8898,23.8333,37.4583,14.8333,5.9745,31
2023,10,La Boca,NO2,34.1696,34.0833,56.5,19.8333,8.8351,29
2023,10,La Boca,PM10,23.7191,23.4286,38.75,11.625,6.1442,27
2023,11,Centenario,CO,0.4189,0.3956,0.9138,0.2354,0.1206,30
2023,11,Centenario,NO2,16.3623,15.9584,22.7083,11.25,3.2683,30
2023,11,Centenario,PM10,28.1597,24.25,72.625,8.625,14.2048,30
2023,11,Córdoba,CO,0.5833,0.5312,0.85,0.3683,0.1321,27
2023,11,Córdoba,NO2,18.1036,15.6875,31.1667,12.3333,4.8336,30
2023,11,Córdoba,PM10,32.0998,29.2083,77.5833,13.8333,14.3611,29
2023,11,La Boca,CO,0.4295,0.2742,0.771,0.2433,0.2962,3
2023,11,La Boca,NO2,31.4735,31.0652,43.7826,18.6667,6.2102,30
2023,11,La Boca,PM10,30.4741,28.375,60.1667,10.7917,12.4548,29
2023,12,Centenario,CO,0.3431,0.3471,0.5425,0.1971,0.0866,31
2023,12,Centenario,NO2,13.5709,12.9167,20.3333,8.2083,3.1131,31
2023,12,Centenario,PM10,17.4017,17.2083,30.9167,10.25,4.2779,31
2023,12,Córdoba,NO2,20.9008,19.375,32.5833,14.8333,5.3291,13
2023,12,Córdoba,PM10,23.0686,21.7917,39.7083,16.4167,5.1569,31
2023,12,La Boca,CO,0.4222,0.39,1.0058,0.2725,0.1401,31
2023,12,La Boca,NO2,21.1711,20.5,30.0417,11.3333,4.0899,31
2023,12,La Boca,PM10,22.6631,22.125,33.625,13.8125,4.7139,31
2024,1,Centenario,CO,0.3003,0.2817,0.5562,0.2088,0.0796,31
2024,1,Centenario,NO2,12.6986,10.875,27.7917,7.7083,4.9725,31
2024,1,Centenario,PM10,15.0004,14.4583,31.125,9.125,4.4132,31
2024,1,Córdoba,PM10,22.6234,22.2222,34.5417,15.5417,4.6666,31
2024,1,La Boca,CO,0.3998,0.3787,0.6054,0.3162,0.0616,31
2024,1,La Boca,NO2,19.1023,18.3333,32.375,10.0417,4.061,31
2024,1,La Boca,PM10,23.6446,22.125,38.1667,17.25,5.4207,31
2024,2,Centenario,CO,0.3948,0.4023,0.4904,0.225,0.0873,10
2024,2,Centenario,NO2,15.7252,14.8334,27.5833,7.4167,5.4995,10
2024,2,Centenario,PM10,18.7767,15.25,74.8333,4.7083,13.6916,25
2024,2,Córdoba,CO,0.5442,0.4958,0.8662,0.405,0.1371,14
2024,2,Córdoba,NO2,14.3576,12.9584,25.5,8.75,4.748,14
2024,2,Córdoba,PM10,23.4248,22.125,80.1667,8.9583,13.2856,28
2024,2,La Boca,CO,0.4403,0.4388,0.5679,0.1971,0.0825,29
2024,2,La Boca,NO2,19.3034,18.75,32.8333,10.4583,4.6438,29
2024,2,La Boca,PM10,25.4971,23.3333,85.0417,11.0833,13.5174,29
2024,3,Centenario,PM10,15.005,13.375,26.5,5.5,5.8242,31
2024,3,Córdoba,CO,0.4773,0.4671,0.8575,0.1883,0.1794,22
2024,3,Córdoba,NO2,17.2212,16.4167,25.1739,8.4583,4.214,29
2024,3,Córdoba,PM10,20.7519,18.6667,39.25,11.875,6.6083,31
2024,3,La Boca,CO,0.4544,0.4275,0.6454,0.2908,0.1,23
2024,3,La Boca,NO2,27.2138,25.5833,49.25,17.5417,7.1749,29
2024,3,La Boca,PM10,19.8391,19.3333,28.6667,12.4583,4.5461,27
2024,4,Centenario,CO,0.3845,0.3396,0.8492,0.2008,0.1503,22
2024,4,Centenario,PM10,12.9264,12.125,27.375,3.6667,5.7211,27
2024,4,Córdoba,NO2,18.3389,18.125,29.3478,10.2083,5.1619,29
2024,4,Córdoba,PM10,18.1461,16.8333,36.25,7.0,5.8848,29
2024,4,La Boca,CO,0.628,0.6426,0.8521,0.3587,0.1397,26
2024,4,La Boca,NO2,28.2694,27.375,40.0,18.5833,5.7999,30
2024,4,La Boca,PM10,18.8501,17.3958,31.875,7.9167,6.2724,30
2024,5,Centenario,CO,0.4224,0.3971,0.7971,0.2025,0.1509,31
2024,5,Centenario,PM10,20.4569,20.0,37.2083,8.3333,8.067,29
2024,5,Córdoba,NO2,23.5601,24.5833,31.75,14.125,4.6119,31
2024,5,Córdoba,PM10,23.957,23.6667,35.75,10.75,6.5561,31
2024,5,La Boca,CO,0.5528,0.531,0.9271,0.2588,0.1964,30
2024,5,La Boca,NO2,33.9026,33.0,48.875,17.625,8.4085,31
2024,5,La Boca,PM10,20.7165,19.5834,34.7083,11.125,6.8615,30
2024,6,Centenario,CO,0.4533,0.4625,0.8608,0.2442,0.145,30
2024,6,Centenario,PM10,22.7659,22.125,43.7917,10.0833,8.9362,30
2024,6,Córdoba,CO,0.5258,0.4902,1.1242,0.1696,0.2445,26
2024,6,Córdoba,NO2,21.2571,21.0834,29.7391,13.0417,4.5562,30
2024,6,Córdoba,PM10,25.9076,24.5417,47.0833,12.7083,9.8168,29
2024,6,La Boca,CO,0.4274,0.4584,0.7554,0.1325,0.1767,30
2024,6,La Boca,NO2,33.8542,32.8542,44.125,19.125,6.9044,30
2024,6,La Boca,PM10,22.6486,19.7292,49.0833,8.7917,10.5866,30
2024,7,Centenario,CO,0.6235,0.5575,1.2058,0.2442,0.2635,31
2024,7,Centenario,PM10,36.4933,34.125,85.875,16.9583,15.4796,31
2024,7,Córdoba,CO,0.8935,0.8254,1.4638,0.4204,0.2616,31
2024,7,Córdoba,NO2,30.9475,29.0,55.125,18.5417,9.0149,31
2024,7,Córdoba,PM10,37.0272,32.8958,88.0417,19.9167,14.3782,30
2024,7,La Boca,CO,0.6923,0.6045,1.6167,0.3479,0.3384,30
